0 0	-nan
27200 .00000000000050674	0.00000000000050674
27300 .00000000000050822	0.00000000000050822
27400 .00000000000050968	0.00000000000050968
27500 .00000001479691265	0.00000000000051114
27600 .00000002948609531	0.00000000000051258
27700 .00000002937965059	0.00000000000051401
27800 .00000000000051543	0.00000000000051543
27900 .00000004375331703	0.00000000000051685
28000 .00000000000051825	0.00000000000051825
28100 .00000002896144787	0.00000000000051964
28200 .00000001442963597	0.00000000000052102
28300 .00000000000052240	0.00000000000052240
28400 .00000001432802522	0.00000000000052376
28500 .00000000000052511	0.00000000000052511
28600 .00000002845514475	0.00000000000052646
28700 .00000001417826443	0.00000000000052779
28800 .00000001412903751	0.00000000000052912
28900 .00000001408015125	0.00000000000053043
29000 .00000001403160214	0.00000000000053174
29100 .00000000000053304	0.00000000000053304
29200 .00000001393550151	0.00000000000053433
29300 .00000001388794317	0.00000000000053561
29400 .00000001384070836	0.00000000000053688
29500 .00000002758704944	0.00000000000053814
29600 .00000000000053940	0.00000000000053940
29700 .00000001370091241	0.00000000000054064
29800 .00000000000054188	0.00000000000054188
29900 .00000001360927360	0.00000000000054311
30000 .00000002712728044	0.00000000000054433
30100 .00000001351885258	0.00000000000054555
30200 .00000001347409117	0.00000000000054675
30300 .00000001342962523	0.00000000000054795
30400 .00000001338545182	0.00000000000054914
30500 .00000000000055032	0.00000000000055032
30600 .00000002659539081	0.00000000000055149
30700 .00000001325465825	0.00000000000055266
30800 .00000001321162660	0.00000000000055382
30900 .00000001316887347	0.00000000000055497
31000 .00000002625223621	0.00000000000055611
31100 .00000001308419203	0.00000000000055725
31200 .00000000000055838	0.00000000000055838
31300 .00000002600062606	0.00000000000055950
31400 .00000002591782441	0.00000000000056061
31500 .00000002583554849	0.00000000000056172
31600 .00000001287717806	0.00000000000056282
31700 .00000000000056392	0.00000000000056392
31800 .00000000000056500	0.00000000000056500
31900 .00000003826712172	0.00000000000056608
32000 .00000000000056716	0.00000000000056716
32100 .00000000000056822	0.00000000000056822
32200 .00000002527392590	0.00000000000056928
32300 .00000001259812580	0.00000000000057033
32400 .00000001255924550	0.00000000000057138
32500 .00000000000057242	0.00000000000057242
32600 .00000000000057346	0.00000000000057346
32700 .00000002488748834	0.00000000000057448
32800 .00000003721713419	0.00000000000057550
32900 .00000001236838933	0.00000000000057652
33000 .00000003699158131	0.00000000000057753
33100 .00000002458674419	0.00000000000057853
33200 .00000002451269047	0.00000000000057953
33300 .00000003665833202	0.00000000000058052
33400 .00000001218324741	0.00000000000058150
33500 .00000000000058248	0.00000000000058248
33600 .00000002422088355	0.00000000000058346
33700 .00000001207479930	0.00000000000058442
33800 .00000000000058539	0.00000000000058539
33900 .00000000000058634	0.00000000000058634
34000 .00000002393594268	0.00000000000058729
34100 .00000002386575197	0.00000000000058824
34200 .00000000000058918	0.00000000000058918
34300 .00000000000059011	0.00000000000059011
34400 .00000001182910969	0.00000000000059104
34500 .00000001179482505	0.00000000000059196
34600 .00000000000059288	0.00000000000059288
34700 .00000000000059379	0.00000000000059379
34800 .00000002338571203	0.00000000000059470
34900 .00000003497776250	0.00000000000059560
35000 .00000003487782864	0.00000000000059650
35100 .00000003477846420	0.00000000000059739
35200 .00000002311997564	0.00000000000059828
35300 .00000001152754085	0.00000000000059916
35400 .00000001149497974	0.00000000000060004
35500 .00000000000060091	0.00000000000060091
35600 .00000000000060177	0.00000000000060177
35700 .00000001139839092	0.00000000000060264
35800 .00000000000060349	0.00000000000060349
35900 .00000000000060435	0.00000000000060435
36000 .00000002260621861	0.00000000000060519
36100 .00000002254360003	0.00000000000060604
36200 .00000001124096713	0.00000000000060687
36300 .00000000000060771	0.00000000000060771
36400 .00000002235780863	0.00000000000060854
36500 .00000000000060936	0.00000000000060936
36600 .00000000000061018	0.00000000000061018
36700 .00000002217505468	0.00000000000061100
36800 .00000001105770533	0.00000000000061181
36900 .00000002205486961	0.00000000000061261
37000 .00000001099793887	0.00000000000061342
37100 .00000001096829728	0.00000000000061422
37200 .00000003281521514	0.00000000000061501
37300 .00000003272724113	0.00000000000061580
37400 .00000003263973757	0.00000000000061658
37500 .00000002170200625	0.00000000000061737
37600 .00000001082245435	0.00000000000061814
37700 .00000001079374999	0.00000000000061891
37800 .00000003229435314	0.00000000000061968
37900 .00000002147297093	0.00000000000062045
38000 .00000000000062121	0.00000000000062121
38100 .00000001068043933	0.00000000000062197
38200 .00000003195620191	0.00000000000062272
38300 .00000002124871964	0.00000000000062347
38400 .00000000000062421	0.00000000000062421
38500 .00000005284491607	0.00000000000062495
38600 .00000000000062569	0.00000000000062569
38700 .00000000000062642	0.00000000000062642
38800 .00000000000062715	0.00000000000062715
38900 .00000000000062788	0.00000000000062788
39000 .00000001043398864	0.00000000000062860
39100 .00000000000062932	0.00000000000062932
39200 .00000001038075864	0.00000000000063003
39300 .00000000000063074	0.00000000000063074
39400 .00000001032806905	0.00000000000063145
39500 .00000000000063216	0.00000000000063216
39600 .00000000000063286	0.00000000000063286
39700 .00000002049942658	0.00000000000063355
39800 .00000000000063425	0.00000000000063425
39900 .00000002039667712	0.00000000000063494
40000 .00000000000063562	0.00000000000063562
40100 .00000001014779445	0.00000000000063631
40200 .00000001012255344	0.00000000000063699
40300 .00000000000063766	0.00000000000063766
40400 .00000003021606222	0.00000000000063833
40500 .00000000000063900	0.00000000000063900
40600 .00000001002283281	0.00000000000063967
40700 .00000002999334610	0.00000000000064033
40800 .00000000997370573	0.00000000000064099
40900 .00000001989800310	0.00000000000064165
41000 .00000000000063798	0.00000000000063798
41100 .00000003960170218	0.00000000000062757
41200 .00000001975309497	0.00000000000061722
41300 .00000001970525784	0.00000000000060692
41400 .00000005897176212	0.00000000000059666
41500 .00000001961027521	0.00000000000058646
41600 .00000000000057630	0.00000000000057630
41700 .00000005854747867	0.00000000000056620
41800 .00000003893845486	0.00000000000055614
41900 .00000000000054613	0.00000000000054613
42000 .00000000000053617	0.00000000000053617
42100 .00000000000052625	0.00000000000052625
42200 .00000000000051639	0.00000000000051639
42300 .00000001923932649	0.00000000000050656
42400 .00000005758083287	0.00000000000049679
42500 .00000001914877137	0.00000000000048706
42600 .00000000000047738	0.00000000000047738
42700 .00000000000046774	0.00000000000046774
42800 .00000001901452551	0.00000000000045815
42900 .00000003793993966	0.00000000000044860
43000 .00000000000043910	0.00000000000043910
43100 .00000003776386738	0.00000000000042964
43200 .00000001883843140	0.00000000000042022
43300 .00000001879491623	0.00000000000041085
43400 .00000000000040152	0.00000000000040152
43500 .00000000000039223	0.00000000000039223
43600 .00000000000038299	0.00000000000038299
43700 .00000001862284709	0.00000000000037379
43800 .00000005574023335	0.00000000000036463
43900 .00000000000035551	0.00000000000035551
44000 .00000000000034643	0.00000000000034643
44100 .00000001845389938	0.00000000000033740
44200 .00000000000032841	0.00000000000032841
44300 .00000001837056963	0.00000000000031945
44400 .00000000000031054	0.00000000000031054
44500 .00000000000030167	0.00000000000030167
44600 .00000001824697631	0.00000000000029283
44700 .00000003641201036	0.00000000000028404
44800 .00000000000027528	0.00000000000027528
44900 .00000001812503457	0.00000000000026657
45000 .00000001808474863	0.00000000000025789
45100 .00000000000024925	0.00000000000024925
45200 .00000000000024065	0.00000000000024065
45300 .00000001796495799	0.00000000000023209
45400 .00000001792537959	0.00000000000022357
45500 .00000003577173522	0.00000000000021508
45600 .00000000000020663	0.00000000000020663
45700 .00000000000019822	0.00000000000019822
45800 .00000001776879428	0.00000000000018984
45900 .00000003545996726	0.00000000000018150
46000 .00000000000017320	0.00000000000017320
46100 .00000001765313853	0.00000000000016493
46200 .00000001761492040	0.00000000000015670
46300 .00000001757686736	0.00000000000014850
46400 .00000001753897834	0.00000000000014034
46500 .00000003500237236	0.00000000000013222
46600 .00000001746368815	0.00000000000012413
46700 .00000001742628487	0.00000000000011607
46800 .00000001738904145	0.00000000000010805
46900 .00000001735195684	0.00000000000010006
47000 .00000000000009211	0.00000000000009211
47100 .00000001727826005	0.00000000000008419
47200 .00000001724164587	0.00000000000007631
47300 .00000001720518649	0.00000000000006845
47400 .00000001716888095	0.00000000000006063
47500 .00000000000005285	0.00000000000005285
47600 .00000001709672751	0.00000000000004509
47700 .00000003412171801	0.00000000000003737
47800 .00000003405032605	0.00000000000002968
47900 .00000001698962711	0.00000000000002203
48000 .00000001695422447	0.00000000000001440
48100 .00000001691896904	0.00000000000000681
48200 .00000000000000075	0.00000000000000075
48300 .00000000000000829	0.00000000000000829
48400 .00000000000001578	0.00000000000001578
48500 .00000001677943989	0.00000000000002325
48600 .00000000000003069	0.00000000000003069
48700 .00000000000003810	0.00000000000003810
48800 .00000000000004547	0.00000000000004547
48900 .00000000000005282	0.00000000000005282
49000 .00000000000006014	0.00000000000006014
49100 .00000000000006742	0.00000000000006742
49200 .00000000000007468	0.00000000000007468
49300 .00000000000008191	0.00000000000008191
49400 .00000001647378579	0.00000000000008911
49500 .00000001644051031	0.00000000000009628
49600 .00000001640736901	0.00000000000010342
49700 .00000001637436107	0.00000000000011053
49800 .00000001634148570	0.00000000000011761
49900 .00000001630874209	0.00000000000012467
50000 .00000003255212723	0.00000000000013169
50100 .00000000000013869	0.00000000000013869
50200 .00000000000014566	0.00000000000014566
50300 .00000003235798659	0.00000000000015261
50400 .00000006458741375	0.00000000000015952
50500 .00000000000016641	0.00000000000016641
50600 .00000001608316063	0.00000000000017327
50700 .00000001605144321	0.00000000000018011
50800 .00000001601985065	0.00000000000018691
50900 .00000003197657078	0.00000000000019369
51000 .00000000000020045	0.00000000000020045
51100 .00000001592581489	0.00000000000020717
51200 .00000004768371582	0.00000000000021387
51300 .00000001586373540	0.00000000000022055
51400 .00000000000022720	0.00000000000022720
51500 .00000003160404234	0.00000000000023382
51600 .00000000000024042	0.00000000000024042
51700 .00000001574101733	0.00000000000024699
51800 .00000001571063394	0.00000000000025353
51900 .00000003136047525	0.00000000000026006
52000 .00000001565021776	0.00000000000026655
52100 .00000000000027302	0.00000000000027302
52200 .00000001559026453	0.00000000000027947
52300 .00000003112063385	0.00000000000028589
52400 .00000001553076897	0.00000000000029229
52500 .00000003100208368	0.00000000000029866
52600 .00000001547172583	0.00000000000030501
52700 .00000000000031133	0.00000000000031133
52800 .00000003082594236	0.00000000000031763
52900 .00000003076767255	0.00000000000032391
53000 .00000003070962263	0.00000000000033016
53100 .00000000000033639	0.00000000000033639
53200 .00000001529726004	0.00000000000034260
53300 .00000000000034878	0.00000000000034878
53400 .00000001523997601	0.00000000000035494
53500 .00000000000036108	0.00000000000036108
53600 .00000000000036719	0.00000000000036719
53700 .00000004546380353	0.00000000000037328
53800 .00000001512668567	0.00000000000037935
53900 .00000001509862582	0.00000000000038540
54000 .00000000000039142	0.00000000000039142
54100 .00000000000039742	0.00000000000039742
54200 .00000003002973163	0.00000000000040340
54300 .00000001498741993	0.00000000000040936
54400 .00000001495987398	0.00000000000041529
54500 .00000002986443703	0.00000000000042120
54600 .00000001490508479	0.00000000000042710
54700 .00000000000043297	0.00000000000043297
54800 .00000000000043881	0.00000000000043881
54900 .00000000000044464	0.00000000000044464
55000 .00000001479670181	0.00000000000045045
55100 .00000000000045623	0.00000000000045623
55200 .00000000000046200	0.00000000000046200
55300 .00000001471644353	0.00000000000046774
55400 .00000002937929440	0.00000000000047346
55500 .00000001466342004	0.00000000000047916
55600 .00000001463705135	0.00000000000048485
55700 .00000001461077733	0.00000000000049051
55800 .00000000000049615	0.00000000000049615
55900 .00000001455851131	0.00000000000050177
56000 .00000000000050737	0.00000000000050737
56100 .00000001450661796	0.00000000000051295
56200 .00000001448080979	0.00000000000051851
56300 .00000000000052405	0.00000000000052405
56400 .00000000000052957	0.00000000000052957
56500 .00000004321073008	0.00000000000053507
56600 .00000001437848904	0.00000000000054055
56700 .00000001435313444	0.00000000000054602
56800 .00000000000055146	0.00000000000055146
56900 .00000002860482828	0.00000000000055689
57000 .00000002855464649	0.00000000000056229
57100 .00000002850464048	0.00000000000056768
57200 .00000001422769118	0.00000000000057305
57300 .00000002840515207	0.00000000000057839
57400 .00000001417812579	0.00000000000058372
57500 .00000000000058904	0.00000000000058904
57600 .00000002825721489	0.00000000000059433
57700 .00000005641588909	0.00000000000059960
57800 .00000000000060486	0.00000000000060486
57900 .00000000000061010	0.00000000000061010
58000 .00000000000061532	0.00000000000061532
58100 .00000000000062052	0.00000000000062052
58200 .00000001398327080	0.00000000000062571
58300 .00000001395928993	0.00000000000063087
58400 .00000002787014636	0.00000000000063602
58500 .00000002782250716	0.00000000000064115
58600 .00000001388783841	0.00000000000064627
58700 .00000000000065137	0.00000000000065137
58800 .00000000000065644	0.00000000000065644
58900 .00000002763356798	0.00000000000066151
59000 .00000001379370001	0.00000000000066655
59100 .00000005507944337	0.00000000000067158
59200 .00000001374710787	0.00000000000067659
59300 .00000000000068158	0.00000000000068158
59400 .00000002740097240	0.00000000000068656
59500 .00000000000069152	0.00000000000069152
59600 .00000001365486168	0.00000000000069647
59700 .00000002726328516	0.00000000000070139
59800 .00000004082619147	0.00000000000070630
59900 .00000002717225988	0.00000000000071120
60000 .00000000000071608	0.00000000000071608
60100 .00000000000072094	0.00000000000072094
60200 .00000002703685599	0.00000000000072578
60300 .00000001349637568	0.00000000000073061
60400 .00000000000073543	0.00000000000073543
60500 .00000002690279494	0.00000000000074022
60600 .00000005371606079	0.00000000000074501
60700 .00000000000074977	0.00000000000074977
60800 .00000002677005688	0.00000000000075452
60900 .00000001336343036	0.00000000000075926
61000 .00000004002305328	0.00000000000076398
61100 .00000001331969548	0.00000000000076868
61200 .00000000000077337	0.00000000000077337
61300 .00000001327624599	0.00000000000077804
61400 .00000002650847208	0.00000000000078270
61500 .00000001323307909	0.00000000000078734
61600 .00000000000079197	0.00000000000079197
61700 .00000001319019204	0.00000000000079658
61800 .00000001316885262	0.00000000000080118
61900 .00000001314758213	0.00000000000080576
62000 .00000002625195021	0.00000000000081033
62100 .00000003931411030	0.00000000000081488
62200 .00000001308418106	0.00000000000081942
62300 .00000000000082395	0.00000000000082395
62400 .00000002608367626	0.00000000000082846
62500 .00000003906250000	0.00000000000083295
62600 .00000000000083743	0.00000000000083743
62700 .00000002595887978	0.00000000000084190
62800 .00000003887589570	0.00000000000084635
62900 .00000002587634348	0.00000000000085079
63000 .00000001291806352	0.00000000000085521
63100 .00000002579433038	0.00000000000085962
63200 .00000000000086402	0.00000000000086402
63300 .00000002571283554	0.00000000000086840
63400 .00000001283657685	0.00000000000087277
63500 .00000002563185405	0.00000000000087713
63600 .00000001279621788	0.00000000000088147
63700 .00000001277613343	0.00000000000088579
63800 .00000001275611195	0.00000000000089011
63900 .00000000000089441	0.00000000000089441
64000 .00000001271625667	0.00000000000089869
64100 .00000000000090297	0.00000000000090297
64200 .00000003802813473	0.00000000000090723
64300 .00000001265693864	0.00000000000091147
64400 .00000001263728878	0.00000000000091571
64500 .00000000000091993	0.00000000000091993
64600 .00000002519541898	0.00000000000092414
64700 .00000001257870363	0.00000000000092833
64800 .00000002511765908	0.00000000000093251
64900 .00000000000093668	0.00000000000093668
65000 .00000002504037771	0.00000000000094084
65100 .00000001250143003	0.00000000000094498
65200 .00000002496357046	0.00000000000094911
65300 .00000002492534326	0.00000000000095323
65400 .00000000000095733	0.00000000000095733
65500 .00000001242510024	0.00000000000096143
65600 .00000000000096551	0.00000000000096551
65700 .00000001238728387	0.00000000000096957
65800 .00000002473595017	0.00000000000097363
65900 .00000000000097767	0.00000000000097767
66000 .00000001233098906	0.00000000000098170
66100 .00000001231233768	0.00000000000098572
66200 .00000001229374265	0.00000000000098973
66300 .00000001227520370	0.00000000000099372
66400 .00000001225672060	0.00000000000099770
66500 .00000001223829310	0.00000000000100168
66600 .00000002443883621	0.00000000000100563
66700 .00000001220160383	0.00000000000100958
66800 .00000002436566967	0.00000000000101351
66900 .00000001216513394	0.00000000000101744
67000 .00000000000102135	0.00000000000102135
67100 .00000001212888146	0.00000000000102525
67200 .00000001211083614	0.00000000000102914
67300 .00000001209284444	0.00000000000103301
67400 .00000001207490614	0.00000000000103688
67500 .00000000000104073	0.00000000000104073
67600 .00000000000104457	0.00000000000104457
67700 .00000000000104840	0.00000000000104840
67800 .00000001200368206	0.00000000000105222
67900 .00000000000105603	0.00000000000105603
68000 .00000001196838425	0.00000000000105983
68100 .00000000000106361	0.00000000000106361
68200 .00000001193329346	0.00000000000106739
68300 .00000001191582513	0.00000000000107115
68400 .00000001189840788	0.00000000000107491
68500 .00000002376100432	0.00000000000107865
68600 .00000001186372571	0.00000000000108238
68700 .00000002369183462	0.00000000000108610
68800 .00000001182924519	0.00000000000108981
68900 .00000001181207999	0.00000000000109351
69000 .00000001179496455	0.00000000000109719
69100 .00000002355469643	0.00000000000110087
69200 .00000002352065960	0.00000000000110454
69300 .00000001174391459	0.00000000000110819
69400 .00000000000111184	0.00000000000111184
69500 .00000003512814748	0.00000000000111547
69600 .00000000000111910	0.00000000000111910
69700 .00000000000112271	0.00000000000112271
69800 .00000001165980650	0.00000000000112631
69900 .00000001164312928	0.00000000000112991
