0 0	-nan
26200 .00000293527834289	0.00007836727744752
26300 .00000120677842611	0.00008178246841125
26400 .00000359120978623	0.00008517178671617
26500 .00000308630617952	0.00008853552526030
26600 .00000370188115961	0.00009187397253718
26700 .00000425188745572	0.00009518741271835
26800 .00000416010783171	0.00009847612573399
26900 .00000556652709404	0.00010174038735174
27000 .00000382788387345	0.00010498046925381
27100 .00000492485427288	0.00010819663911232
27200 .00000807818210703	0.00011138916066305
27300 .00000429258275639	0.00011455829377751
27400 .00000255426948254	0.00011770429453346
27500 .00000435014238621	0.00012082741528393
27600 .00000187233467418	0.00012392790472460
27700 .00000271756996253	0.00012700600795993
27800 .00000538631577543	0.00013006196656766
27900 .00000443361725711	0.00013309601866208
28000 .00000247047043737	0.00013610839895582
28100 .00000278024945675	0.00013909933882043
28200 .00000305897254365	0.00014206906634557
28300 .00000313443205241	0.00014501780639703
28400 .00000375380520980	0.00014794578067349
28500 .00000275550512467	0.00015085320776203
28600 .00000378446388271	0.00015374030319262
28700 .00000140359557584	0.00015660727949129
28800 .00000347561288786	0.00015945434623233
28900 .00000115452890715	0.00016228171008934
29000 .00000242737500235	0.00016508957488528
29100 .00000434866713462	0.00016787814164138
29200 .00000220172463639	0.00017064760862517
29300 .00000336075298790	0.00017339817139748
29400 .00000381988732993	0.00017613002285840
29500 .00000153105137711	0.00017884335329248
29600 .00000274933136261	0.00018153835041281
29700 .00000258937008493	0.00018421519940438
29800 .00000211643177319	0.00018687408296648
29900 .00000453170725334	0.00018951518135425
30000 .00000265842013888	0.00019213867241944
30100 .00000381216276490	0.00019474473165030
30200 .00000392080124573	0.00019733353221077
30300 .00000217551051980	0.00019990524497875
30400 .00000232897270134	0.00020246003858379
30500 .00000433583095529	0.00020499807944387
30600 .00000460090738699	0.00020751953180161
30700 .00000343281297982	0.00021002455775962
30800 .00000163817302489	0.00021251331731530
30900 .00000663683252427	0.00021498596839489
31000 .00000286143294635	0.00021744266688688
31100 .00000454002145450	0.00021988356667473
31200 .00000350821731437	0.00022230881966908
31300 .00000222300569089	0.00022471857583918
31400 .00000217705015923	0.00022711298324386
31500 .00000618747951925	0.00022949218806185
31600 .00000351531577362	0.00023185633462150
31700 .00000329885128027	0.00023420556542998
31800 .00000532298236863	0.00023654002120193
31900 .00000602060475444	0.00023885984088753
32000 .00000289917011092	0.00024116516170010
32100 .00000209154703162	0.00024345611914313
32200 .00000417010327388	0.00024573284703681
32300 .00000404381511561	0.00024799547754416
32400 .00000421971431571	0.00025024414119652
32500 .00000341796913161	0.00025247896691872
32600 .00000164757496109	0.00025470008205366
32700 .00000288688162516	0.00025690761238656
32800 .00000347354490213	0.00025910168216864
32900 .00000324036695795	0.00026128241414050
33000 .00000245373619957	0.00026344992955495
33100 .00000277823691238	0.00026560434819953
33200 .00000265956403740	0.00026774578841854
33300 .00000284708536662	0.00026987436713473
33400 .00000239998518587	0.00027199019987059
33500 .00000477349580224	0.00027409340076921
33600 .00000414167131696	0.00027618408261487
33700 .00000404486179209	0.00027826235685313
33800 .00000234750561935	0.00028032833361070
33900 .00000222055160277	0.00028238212171483
34000 .00000501445695466	0.00028442382871246
34100 .00000417640365347	0.00028645356088899
34200 .00000266508323879	0.00028847142328672
34300 .00000508922877187	0.00029047751972294
34400 .00000296895857595	0.00029247195280778
34500 .00000251217164855	0.00029445482396170
34600 .00000382204735669	0.00029642623343265
34700 .00000205209498640	0.00029838628031299
34800 .00000300498737959	0.00030033506255609
34900 .00000174885814673	0.00030227267699263
35000 .00000353422619047	0.00030419921934668
35100 .00000295611847964	0.00030611478425142
35200 .00000553709127835	0.00030801946526465
35300 .00000368862134089	0.00030991335488405
35400 .00000243680849811	0.00031179654456209
35500 .00000346152395385	0.00031366912472081
35600 .00000230882071791	0.00031553118476629
35700 .00000400062388785	0.00031738281310283
35800 .00000456911205442	0.00031922409714698
35900 .00000250487827878	0.00032105512334131
36000 .00000403510199653	0.00032287597716789
36100 .00000181471121886	0.00032468674316163
36200 .00000449614390452	0.00032648750492337
36300 .00000377756634697	0.00032827834513270
36400 .00000334240100800	0.00033005934556066
36500 .00000507232785053	0.00033183058708217
36600 .00000281273104091	0.00033359214968825
36700 .00000396922521641	0.00033534411249812
36800 .00000360461248868	0.00033708655377098
36900 .00000353970865705	0.00033881955091770
37000 .00000409100506757	0.00034054318051227
37100 .00000289546832884	0.00034225751830310
37200 .00000407994841171	0.00034396263922409
37300 .00000349084003574	0.00034565861740556
37400 .00000317687485401	0.00034734552618498
37500 .00000549045138889	0.00034902343811758
37600 .00000523776872784	0.00035069242498671
37700 .00000300049043987	0.00035235255781409
37800 .00000432736049095	0.00035400390686990
37900 .00000386502308707	0.00035564654168267
38000 .00000455086712045	0.00035728053104906
38100 .00000354569957302	0.00035890594304345
38200 .00000317425461453	0.00036052284502739
38300 .00000264538776541	0.00036213130365894
38400 .00000484254625108	0.00036373138490178
38500 .00000363568764607	0.00036532315403427
38600 .00000241399882494	0.00036690667565830
38700 .00000312272871561	0.00036848201370805
38800 .00000293639926976	0.00037004923145857
38900 .00000428867463666	0.00037160839153428
39000 .00000515408028018	0.00037315955591730
39100 .00000408982397895	0.00037470278595564
39200 .00000277149433992	0.00037623814237134
39300 .00000373769192283	0.00037776568526839
39400 .00000339772655132	0.00037928547414058
39500 .00000174091838080	0.00038079756787923
39600 .00000164404461279	0.00038230202478083
39700 .00000214212429411	0.00038379890255445
39800 .00000364984100188	0.00038528825832921
39900 .00000401802009955	0.00038677014866150
40000 .00000326538107125	0.00038824462954212
40100 .00000442416095179	0.00038971175640339
40200 .00000311755069414	0.00039117158412604
40300 .00000155490699381	0.00039262416704610
40400 .00000548913576487	0.00039406955896161
40500 .00000444074738378	0.00039550781313926
40600 .00000511131850369	0.00039693898232096
40700 .00000215947481572	0.00039836311873027
40800 .00000313154275780	0.00039978027407875
40900 .00000401926679916	0.00040119049957222
41000 .00000256049966312	0.00040253429941872
41100 .00000330669014871	0.00040393096169839
41200 .00000497762459894	0.00040532084406407
41300 .00000352713211153	0.00040670399576455
41400 .00000524843372585	0.00040808046557275
41500 .00000376505984999	0.00040945030179152
41600 .00000209319247437	0.00041081355225923
41700 .00000161979772293	0.00041217026435540
41800 .00000389378968703	0.00041352048500613
41900 .00000403987669053	0.00041486426068956
42000 .00000474717917689	0.00041620163744115
42100 .00000489054458630	0.00041753266085902
42200 .00000298908348144	0.00041885737610902
42300 .00000382852516745	0.00042017582792995
42400 .00000435691226268	0.00042148806063851
42500 .00000279564950980	0.00042279411813433
42600 .00000341949717595	0.00042409404390481
42700 .00000501241111415	0.00042538788103000
42800 .00000482957295865	0.00042667567218731
42900 .00000373704001938	0.00042795745965625
43000 .00000469355634791	0.00042923328532300
43100 .00000511694610042	0.00043050319068504
43200 .00000231707509601	0.00043176721685559
43300 .00000387166797313	0.00043302540456807
43400 .00000504407255298	0.00043427779418050
43500 .00000312425141475	0.00043552442567976
43600 .00000464763116399	0.00043676533868591
43700 .00000303546314836	0.00043800057245633
43800 .00000395753080076	0.00043923016588990
43900 .00000311432267897	0.00044045415753107
44000 .00000147964015151	0.00044167258557386
44100 .00000155009920635	0.00044288548786589
44200 .00000462136488134	0.00044409290191226
44300 .00000319642353273	0.00044529486487941
44400 .00000359245975066	0.00044649141359897
44500 .00000195678253745	0.00044768258457146
44600 .00000388654338661	0.00044886841397009
44700 .00000404170162192	0.00045004893764435
44800 .00000265212267734	0.00045122419112362
44900 .00000407807280067	0.00045239420962081
45000 .00000558810755292	0.00045355902803579
45100 .00000469154202691	0.00045471868095890
45200 .00000374493002122	0.00045587320267439
45300 .00000400613395337	0.00045702262716377
45400 .00000371050737077	0.00045816698810913
45500 .00000473972641941	0.00045930631889650
45600 .00000455086677562	0.00046044065261901
45700 .00000258208538475	0.00046157002208015
45800 .00000431777087882	0.00046269445979692
45900 .00000407787542360	0.00046381399800294
46000 .00000191066576087	0.00046492866865154
46100 .00000324814708891	0.00046603850341881
46200 .00000334680515685	0.00046714353370656
46300 .00000319896278347	0.00046824379064533
46400 .00000494595222324	0.00046933930509731
46500 .00000423527114549	0.00047043010765916
46600 .00000574551256258	0.00047151622866496
46700 .00000236995899657	0.00047259769818893
46800 .00000339084204990	0.00047367454604827
46900 .00000458089012519	0.00047474680180587
47000 .00000257992578425	0.00047581449477301
47100 .00000281634263824	0.00047687765401204
47200 .00000287934209144	0.00047793630833905
47300 .00000283884440829	0.00047899048632641
47400 .00000297020593617	0.00048004021630539
47500 .00000435169957902	0.00048108552636866
47600 .00000502642463235	0.00048212644437285
47700 .00000486233949161	0.00048316299794095
47800 .00000219624411610	0.00048419521446484
47900 .00000533473600247	0.00048522312110763
48000 .00000403510200132	0.00048624674480607
48100 .00000468655253811	0.00048726611227292
48200 .00000341053985156	0.00048828124999924
48300 .00000357196773360	0.00048929218425672
48400 .00000237078705568	0.00049029894109991
48500 .00000572178370443	0.00049130154636849
48600 .00000495649003440	0.00049230002568946
48700 .00000240631416837	0.00049329440447934
48800 .00000285164251579	0.00049428470794631
48900 .00000624081350488	0.00049527096109235
49000 .00000393614479045	0.00049625318871534
49100 .00000427619012816	0.00049723141541116
49200 .00000289462123136	0.00049820566557569
49300 .00000435788536823	0.00049917596340689
49400 .00000217453191229	0.00050014233290680
49500 .00000499789562289	0.00050110479788347
49600 .00000290409211189	0.00050206338195298
49700 .00000476491770447	0.00050301810854133
49800 .00000518022611278	0.00050396900088634
49900 .00000453380723928	0.00050491608203960
50000 .00000454101562499	0.00050585937486824
50100 .00000441824683965	0.00050679890205685
50200 .00000137795178328	0.00050773468610924
50300 .00000456246893638	0.00050866674935030
50400 .00000376222000191	0.00050959511392770
50500 .00000381922957920	0.00051051980181370
50600 .00000278236686441	0.00051144083480688
50700 .00000224718530000	0.00051235823453381
50800 .00000402095130082	0.00051327202245079
50900 .00000276596772358	0.00051418221984550
51000 .00000577639896767	0.00051508884783867
51100 .00000386993931883	0.00051599192738568
51200 .00000252723686718	0.00051689147927820
51300 .00000421971443265	0.00051778752414581
51400 .00000433816667199	0.00051868008245751
51500 .00000292336670711	0.00051956917452334
51600 .00000290192990956	0.00052045482049589
51700 .00000399817657962	0.00052133704037184
51800 .00000301640926640	0.00052221585399344
51900 .00000385732788051	0.00052309128105002
52000 .00000477326239725	0.00052396334107946
52100 .00000406120050687	0.00052483205346964
52200 .00000311801555179	0.00052569743745985
52300 .00000424795351338	0.00052655951214226
52400 .00000666261619550	0.00052741829646328
52500 .00000257316458298	0.00052827380922499
52600 .00000553880515553	0.00052912606908646
52700 .00000403040500474	0.00052997509456516
52800 .00000547158576520	0.00053082090403826
52900 .00000444591297489	0.00053166351574397
53000 .00000207289209905	0.00053250294778287
53100 .00000349429143126	0.00053333921811917
53200 .00000492564407439	0.00053417234458203
53300 .00000325215466697	0.00053500234486679
53400 .00000440428468320	0.00053582923653625
53500 .00000438084100113	0.00053665303702191
53600 .00000373498741830	0.00053747376362515
53700 .00000531926501396	0.00053829143351851
53800 .00000349420559183	0.00053910606374684
53900 .00000348772347121	0.00053991767122850
54000 .00000278802578633	0.00054072627275652
54100 .00000385089353974	0.00054153188499978
54200 .00000265761948409	0.00054233452450413
54300 .00000674421602376	0.00054313420769355
54400 .00000448787913602	0.00054393095087125
54500 .00000527104835626	0.00054472477022077
54600 .00000502291762057	0.00054551568180710
54700 .00000483520462289	0.00054630370157777
54800 .00000323738784975	0.00054708884536387
54900 .00000489170651183	0.00054787112888116
55000 .00000538589000136	0.00054865056773112
55100 .00000605551459467	0.00054942717740196
55200 .00000281587299666	0.00055020097326963
55300 .00000516536207283	0.00055097197059891
55400 .00000207122897123	0.00055174018454433
55500 .00000218480230893	0.00055250563015120
55600 .00000439101843525	0.00055326832235661
55700 .00000512826855603	0.00055402827599037
55800 .00000382107821307	0.00055478550577598
55900 .00000537196774237	0.00055554002633159
56000 .00000328427252432	0.00055629185217092
56100 .00000602010436703	0.00055704099770423
56200 .00000283817062111	0.00055778747723921
56300 .00000381605239786	0.00055853130498187
56400 .00000450188421829	0.00055927249503751
56500 .00000355768362230	0.00056001106141153
56600 .00000404025415930	0.00056074701801038
56700 .00000614298556167	0.00056148037864239
56800 .00000575965577360	0.00056221115701865
56900 .00000436220744692	0.00056293936675387
57000 .00000265556450555	0.00056366502136722
57100 .00000517355790280	0.00056438813428314
57200 .00000620310659802	0.00056510871883223
57300 .00000421813626007	0.00056582678825199
57400 .00000313327960362	0.00056654235568772
57500 .00000532155797101	0.00056725543419324
57600 .00000658388491029	0.00056796603673172
57700 .00000492230396214	0.00056867417617648
57800 .00000505458387398	0.00056937986531175
57900 .00000522857317400	0.00057008311683342
58000 .00000416722770437	0.00057078394334985
58100 .00000417406252755	0.00057148235738257
58200 .00000476815309994	0.00057217837136706
58300 .00000393640115780	0.00057287199765350
58400 .00000391572577768	0.00057356324850745
58500 .00000431245527060	0.00057425213611061
58600 .00000563828768697	0.00057493867256155
58700 .00000262024861584	0.00057562286987637
58800 .00000494094165786	0.00057630473998944
58900 .00000618986983587	0.00057698429475407
59000 .00000529661061385	0.00057766154594323
59100 .00000497093974370	0.00057833650525020
59200 .00000467386331643	0.00057900918428923
59300 .00000473459896711	0.00057967959459627
59400 .00000331549019798	0.00058034774762954
59500 .00000519739099556	0.00058101365477026
59600 .00000383688566134	0.00058167732732326
59700 .00000370777498604	0.00058233877651763
59800 .00000466779479368	0.00058299801350733
59900 .00000611370537061	0.00058365504937186
60000 .00000429958791230	0.00058430989511684
60100 .00000624230906587	0.00058496256167465
60200 .00000278477124861	0.00058561305990502
60300 .00000500697443169	0.00058626140059566
60400 .00000499868522720	0.00058690759446282
60500 .00000269025457419	0.00058755165215190
60600 .00000559992473022	0.00058819358423805
60700 .00000471924766611	0.00058883340122672
60800 .00000322576154742	0.00058947111355424
60900 .00000555897646414	0.00059010673158841
61000 .00000392225947596	0.00059074026562902
61100 .00000358285997972	0.00059137172590844
61200 .00000494664011437	0.00059200112259219
61300 .00000338531072019	0.00059262846577941
61400 .00000445337921792	0.00059325376550348
61500 .00000508130107545	0.00059387703173252
61600 .00000492772961947	0.00059449827436990
61700 .00000288853628875	0.00059511750325481
61800 .00000346326776563	0.00059573472816274
61900 .00000285290875740	0.00059634995880604
62000 .00000360960628489	0.00059696320483435
62100 .00000421971477779	0.00059757447583519
62200 .00000221113373158	0.00059818378133443
62300 .00000451967100678	0.00059879113079675
62400 .00000327346643725	0.00059939653362618
62500 .00000243489555568	0.00059999999916655
62600 .00000533001336568	0.00060060153670200
62700 .00000424423124155	0.00060120115545744
62800 .00000233255430627	0.00060179886459900
62900 .00000306631309618	0.00060239467323455
63000 .00000434027834791	0.00060298859041411
63100 .00000642271691758	0.00060358062513035
63200 .00000526653563422	0.00060417078631900
63300 .00000449969527398	0.00060475908285935
63400 .00000447976283867	0.00060534552357465
63500 .00000270413034196	0.00060593011723258
63600 .00000254633041797	0.00060651287254567
63700 .00000582564756671	0.00060709379817175
63800 .00000496189671499	0.00060767290271437
63900 .00000478856967737	0.00060825019472320
64000 .00000485738088532	0.00060882568269451
64100 .00000242490168356	0.00060939937507152
64200 .00000498168625512	0.00060997128024487
64300 .00000315142672295	0.00061054140655298
64400 .00000310862225443	0.00061110976228249
64500 .00000302810108183	0.00061167635566866
64600 .00000447213219168	0.00061224119489573
64700 .00000470420369654	0.00061280428809738
64800 .00000496067627957	0.00061336564335704
64900 .00000310975187061	0.00061392526870835
65000 .00000224108573717	0.00061448317213551
65100 .00000525033633649	0.00061503936157364
65200 .00000163509314289	0.00061559384490920
65300 .00000348950325550	0.00061614662998033
65400 .00000522625159220	0.00061669772457724
65500 .00000306884240544	0.00061724713644256
65600 .00000544602276631	0.00061779487327170
65700 .00000242778127194	0.00061834094271324
65800 .00000311668882978	0.00061888535236923
65900 .00000418632634673	0.00061942810979562
66000 .00000786675379945	0.00061996922250254
66100 .00000440758228850	0.00062050869795467
66200 .00000319620186565	0.00062104654357159
66300 .00000367008782679	0.00062158276672813
66400 .00000659375784386	0.00062211737475469
66500 .00000287584161472	0.00062265037493755
66600 .00000274933069219	0.00062318177451927
66700 .00000470955961938	0.00062371158069894
66800 .00000451976905563	0.00062423980063256
66900 .00000499959229172	0.00062476644143335
67000 .00000660758740512	0.00062529151017204
67100 .00000414784370342	0.00062581501387724
67200 .00000490461042703	0.00062633695953570
67300 .00000586469485985	0.00062685735409264
67400 .00000359811638172	0.00062737620445209
67500 .00000531684062468	0.00062789351747713
67600 .00000294943062746	0.00062840929999027
67700 .00000467605628384	0.00062892355877368
67800 .00000512527270771	0.00062943630056953
67900 .00000294838386887	0.00062994753208027
68000 .00000587612939549	0.00063045725996891
68100 .00000339382953988	0.00063096549085936
68200 .00000287575258575	0.00063147223133663
68300 .00000293111838447	0.00063197748794720
68400 .00000262938977217	0.00063248126719927
68500 .00000386110405583	0.00063298357556301
68600 .00000538580459670	0.00063348441947087
68700 .00000326942394094	0.00063398380531787
68800 .00000257861706637	0.00063448173946183
68900 .00000294102676145	0.00063497822822365
69000 .00000509510906137	0.00063547327788762
69100 .00000578258751894	0.00063596689470161
69200 .00000615055583966	0.00063645908487742
69300 .00000403965247714	0.00063694985459096
69400 .00000406901041666	0.00063743920998255
69500 .00000503503484424	0.00063792715715720
69600 .00000412747321000	0.00063841370218479
69700 .00000479874686154	0.00063889885110039
69800 .00000464030414278	0.00063938260990448
69900 .00000605403477366	0.00063986498456322
