0 0	-nan
24800 .00000014766601245	0.00000009844426817
24900 .00000013073157139	0.00000000000046954
25000 .00000009765656420	0.00000009765672130
25100 .00000012968973271	0.00000000000047305
25200 .00000017761569232	0.00000000000047478
25300 .00000014474772379	0.00000000000047650
25400 .00000012815796780	0.00000009611787810
25500 .00000015956903595	0.00000000000047989
25600 .00000012715657552	0.00000000000048157
25700 .00000015832725356	0.00000000000048324
25800 .00000015771358204	0.00000009462863411
25900 .00000020423588190	0.00000000000048653
26000 .00000009390040310	0.00000000000048815
26100 .00000017149069721	0.00000000000048977
26200 .00000006212278780	0.00000009318393603
26300 .00000007735761248	0.00000000000049296
26400 .00000018495501894	0.00000009247701493
26500 .00000010748379012	0.00000000000049610
26600 .00000015296981875	0.00000000000049766
26700 .00000010667817571	0.00000018287737186
26800 .00000024292616193	0.00000000000050073
26900 .00000016639076053	0.00000000000050225
27000 .00000010549303057	0.00000009042194994
27100 .00000012011838868	0.00000018017808828
27200 .00000013463654299	0.00000000000050674
27300 .00000019376240079	0.00000000000050822
27400 .00000013365362682	0.00000008910292757
27500 .00000011837121212	0.00000000000051114
27600 .00000008845657733	0.00000017691400896
27700 .00000011751654633	0.00000000000051401
27800 .00000010245744044	0.00000008782088414
27900 .00000010209003936	0.00000017501171756
28000 .00000008719359860	0.00000008719359861
28100 .00000015928527849	0.00000017376608904
28200 .00000012986203457	0.00000008657521074
28300 .00000011502520357	0.00000017253806657
28400 .00000010029285944	0.00000000000052376
28500 .00000008566372726	0.00000000000052511
28600 .00000019918267906	0.00000008536438135
28700 .00000012759945386	0.00000017013336751
28800 .00000009889973511	0.00000008477157946
28900 .00000012671658736	0.00000016895598026
29000 .00000008418677690	0.00000008418695415
29100 .00000019575995131	0.00000016779477703
29200 .00000011147991555	0.00000000000053433
29300 .00000015276166175	0.00000000000053561
29400 .00000009688155831	0.00000008304156579
29500 .00000016551906779	0.00000000000053814
29600 .00000010997361410	0.00000000000053940
29700 .00000013700389794	0.00000000000054064
29800 .00000006827198685	0.00000000000054188
29900 .00000014969603539	0.00000016330530900
30000 .00000008138057122	0.00000000000054433
30100 .00000010814681995	0.00000000000054555
30200 .00000006736790438	0.00000008084181331
30300 .00000009400372362	0.00000016114947534
30400 .00000010707940453	0.00000000000054914
30500 .00000009338730775	0.00000000000055032
30600 .00000011967677696	0.00000000000055149
30700 .00000013254124013	0.00000000000055266
30800 .00000009247787868	0.00000015853342719
30900 .00000013168318500	0.00000000000055497
31000 .00000013125840053	0.00000007875559643
31100 .00000006541854540	0.00000000000055725
31200 .00000014345888671	0.00000007825075870
31300 .00000011700067252	0.00000000000055950
31400 .00000015550358280	0.00000007775235202
31500 .00000015501010787	0.00000015501048236
31600 .00000015451975812	0.00000000000056282
31700 .00000012836013802	0.00000015403250398
31800 .00000006397815120	0.00000007677434645
31900 .00000007653311128	0.00000015306678865
32000 .00000006357847681	0.00000015258845778
32100 .00000011408478301	0.00000015211310716
32200 .00000007582006987	0.00000022746077891
32300 .00000011337818933	0.00000015117123597
32400 .00000008791052841	0.00000015070466089
32500 .00000005008070062	0.00000000000057242
32600 .00000008737138931	0.00000007489033573
32700 .00000011199130387	0.00000014932205766
32800 .00000012405538746	0.00000000000057550
32900 .00000008657468971	0.00000000000057652
33000 .00000006165186548	0.00000000000057753
33100 .00000012293082829	0.00000000000057853
33200 .00000017158458343	0.00000000000057953
33300 .00000009775400400	0.00000000000058052
33400 .00000017055732285	0.00000007309541400
33500 .00000018219469043	0.00000014575617950
33600 .00000008477124483	0.00000000000058346
33700 .00000004829724915	0.00000000000058442
33800 .00000006019265691	0.00000007223153953
33900 .00000004801250866	0.00000000000058634
34000 .00000004787071078	0.00000014361271965
34100 .00000007159549120	0.00000000000058824
