     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_ite;         10;      10000;       3.410e+19;           4.249;           8.132;           5.795;           1.135 (19.592 %)
  rapi_rec;         10;      10000;       1.121e+13;          16.588;          28.554;          18.709;           2.825 (15.099 %)
  rapi_ite;         10;      10000;       1.275e+19;           6.950;           7.340;           7.034;           0.160 ( 2.274 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.354e+10;          33.163;          50.608;          35.235;           3.743 (10.623 %)
  naif_ite;         10;      10000;       3.224e+18;           4.250;           5.533;           4.570;           0.386 ( 8.446 %)
  rapi_rec;         10;      10000;       3.394e+10;          16.587;          23.903;          18.787;           2.299 (12.239 %)
  rapi_ite;         10;      10000;       1.019e+19;           6.951;          13.356;           8.850;           2.241 (25.325 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.681e+17;          33.163;          46.965;          36.052;           3.697 (10.254 %)
  naif_ite;         10;      10000;       1.700e+12;           4.250;           5.479;           4.570;           0.349 ( 7.626 %)
  rapi_rec;         10;      10000;       1.702e+10;          16.586;          23.249;          17.016;           1.168 ( 6.867 %)
  rapi_ite;         10;      10000;       2.239e+16;           6.950;          14.518;           8.851;           1.737 (19.629 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.055e+09;          33.164;          48.861;          36.223;           4.128 (11.397 %)
  naif_ite;         10;      10000;       3.883e+15;           4.250;           5.573;           4.364;           0.325 ( 7.442 %)
  rapi_rec;         10;      10000;       1.271e+15;          16.587;          20.509;          17.483;           0.910 ( 5.205 %)
  rapi_ite;         10;      10000;       8.622e+10;           6.951;           9.466;           7.844;           0.660 ( 8.409 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.689e+23;          33.550;          46.867;          37.097;           4.185 (11.281 %)
  naif_ite;         10;      10000;       8.636e+10;           4.248;          14.466;           6.522;           2.119 (32.500 %)
  rapi_rec;         10;      10000;       2.328e+14;          16.588;          19.777;          17.607;           0.683 ( 3.878 %)
  rapi_ite;         10;      10000;       2.544e+11;           6.951;           8.349;           7.154;           0.372 ( 5.202 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.655e+10;          33.166;          50.869;          37.472;           5.414 (14.449 %)
  naif_ite;         10;      10000;       2.649e+17;           4.249;           7.894;           4.767;           0.661 (13.862 %)
  rapi_rec;         10;      10000;       4.546e+20;          16.639;          27.946;          18.900;           2.788 (14.751 %)
  rapi_ite;         10;      10000;       3.953e+17;           6.949;          10.855;           7.515;           0.709 ( 9.429 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.311e+17;          33.331;          50.767;          37.324;           4.707 (12.610 %)
  naif_ite;         10;      10000;       1.261e+13;           4.250;           5.486;           4.597;           0.393 ( 8.553 %)
  rapi_rec;         10;      10000;       1.922e+10;          16.591;          18.640;          17.398;           0.537 ( 3.085 %)
  rapi_ite;         10;      10000;       1.481e+11;           6.953;          13.814;           9.452;           2.107 (22.288 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.673e+15;          33.165;          51.502;          36.344;           4.752 (13.076 %)
  naif_ite;         10;      10000;       8.915e+29;           4.250;          11.752;           5.484;           1.583 (28.870 %)
  rapi_rec;         10;      10000;       1.039e+12;          18.043;          36.281;          25.543;           4.395 (17.205 %)
  rapi_ite;         10;      10000;       1.288e+16;           9.424;          23.928;          15.300;           3.778 (24.690 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.935e+09;          33.467;          73.234;          48.940;          13.681 (27.954 %)
  naif_ite;         10;      10000;       1.825e+15;           5.497;          16.498;           8.833;           2.562 (28.999 %)
  rapi_rec;         10;      10000;       1.734e+14;          20.169;          37.030;          27.914;           3.858 (13.820 %)
  rapi_ite;         10;      10000;       2.052e+21;           6.951;          15.595;          10.120;           2.880 (28.456 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.074e+09;          34.322;          61.312;          39.644;           7.438 (18.761 %)
  naif_ite;         10;      10000;       4.811e+17;           4.249;           7.290;           4.628;           0.671 (14.500 %)
  rapi_rec;         10;      10000;       1.592e+10;          16.589;          30.919;          18.410;           2.940 (15.971 %)
  rapi_ite;         10;      10000;       1.052e+16;           6.949;          13.924;           7.568;           1.416 (18.709 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.741e+11;          33.550;          70.457;          38.286;           8.047 (21.018 %)
  naif_ite;         10;      10000;       3.860e+26;           4.250;           6.771;           4.335;           0.438 (10.111 %)
  rapi_rec;         10;      10000;       1.015e+18;          16.715;          20.920;          17.236;           0.755 ( 4.382 %)
  rapi_ite;         10;      10000;       3.650e+10;           6.953;           7.719;           7.027;           0.177 ( 2.526 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.697e+20;          33.165;          47.366;          35.329;           2.976 ( 8.423 %)
  naif_ite;         10;      10000;       5.504e+19;           4.250;          13.712;           6.286;           2.640 (41.992 %)
  rapi_rec;         10;      10000;       1.815e+19;          16.588;          21.600;          17.501;           0.837 ( 4.782 %)
  rapi_ite;         10;      10000;       2.828e+21;           6.950;           8.975;           7.437;           0.577 ( 7.764 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.888e+14;          33.165;          46.595;          35.850;           2.993 ( 8.348 %)
  naif_ite;         10;      10000;       1.014e+18;           4.250;           4.261;           4.253;           0.002 ( 0.051 %)
  rapi_rec;         10;      10000;       1.135e+20;          16.589;          37.711;          20.051;           4.832 (24.101 %)
  rapi_ite;         10;      10000;       6.653e+10;           6.951;           8.882;           7.491;           0.599 ( 7.998 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.286e+12;          33.548;          48.925;          36.203;           4.373 (12.079 %)
  naif_ite;         10;      10000;       1.783e+12;           4.250;           4.264;           4.253;           0.002 ( 0.056 %)
  rapi_rec;         10;      10000;       4.137e+11;          16.587;          19.588;          16.714;           0.524 ( 3.135 %)
  rapi_ite;         10;      10000;       2.308e+13;           6.953;          22.692;          10.783;           3.857 (35.771 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.182e+09;          33.163;          55.127;          37.090;           5.166 (13.929 %)
  naif_ite;         10;      10000;       4.405e+17;           4.249;           4.265;           4.252;           0.003 ( 0.076 %)
  rapi_rec;         10;      10000;       2.970e+15;          16.586;          18.960;          16.727;           0.432 ( 2.582 %)
  rapi_ite;         10;      10000;       9.661e+14;           6.950;           7.339;           6.964;           0.067 ( 0.968 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.701e+24;          33.165;          54.554;          35.826;           3.606 (10.064 %)
  naif_ite;         10;      10000;       5.770e+16;           4.250;           9.256;           5.899;           1.768 (29.973 %)
  rapi_rec;         10;      10000;       2.519e+10;          16.588;          21.309;          17.589;           0.989 ( 5.623 %)
  rapi_ite;         10;      10000;       3.688e+08;           6.950;           8.432;           7.420;           0.423 ( 5.702 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.189e+12;          33.165;          62.883;          37.612;           7.184 (19.100 %)
  naif_ite;         10;      10000;       2.807e+10;           4.250;           4.260;           4.253;           0.002 ( 0.047 %)
  rapi_rec;         10;      10000;       4.790e+13;          16.586;          30.224;          18.907;           3.365 (17.797 %)
  rapi_ite;         10;      10000;       4.081e+15;           6.950;          10.889;           7.856;           0.865 (11.005 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.362e+25;          33.549;          66.783;          37.835;           8.670 (22.916 %)
  naif_ite;         10;      10000;       1.559e+19;           4.249;           4.257;           4.252;           0.002 ( 0.038 %)
  rapi_rec;         10;      10000;       1.784e+12;          16.458;          17.141;          16.679;           0.202 ( 1.209 %)
  rapi_ite;         10;      10000;       1.808e+09;           6.951;          14.156;           9.477;           2.408 (25.414 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.191e+12;          33.551;          58.664;          37.986;           6.125 (16.125 %)
  naif_ite;         10;      10000;       1.789e+11;           4.379;           4.653;           4.390;           0.047 ( 1.075 %)
  rapi_rec;         10;      10000;       7.252e+11;          16.587;          17.075;          16.766;           0.162 ( 0.964 %)
  rapi_ite;         10;      10000;       4.248e+14;           6.950;           7.621;           7.014;           0.158 ( 2.253 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.102e+09;          33.551;          45.061;          36.063;           2.535 ( 7.030 %)
  naif_ite;         10;      10000;       4.453e+09;           4.253;          14.299;           7.531;           2.577 (34.222 %)
  rapi_rec;         10;      10000;       1.166e+20;          16.654;          18.498;          17.432;           0.513 ( 2.944 %)
  rapi_ite;         10;      10000;       5.770e+19;           6.952;          10.109;           7.743;           0.774 ( 9.994 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.142e+14;          33.549;          47.589;          37.035;           4.374 (11.812 %)
  naif_ite;         10;      10000;       1.236e+16;           4.250;           5.195;           4.465;           0.272 ( 6.099 %)
  rapi_rec;         10;      10000;       5.542e+10;          16.588;          29.816;          19.591;           4.022 (20.530 %)
  rapi_ite;         10;      10000;       6.729e+27;           6.966;          16.601;          11.145;           2.127 (19.086 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.671e+11;          33.550;          52.775;          36.917;           4.576 (12.395 %)
  naif_ite;         10;      10000;       1.718e+16;           4.250;           6.262;           4.633;           0.486 (10.481 %)
  rapi_rec;         10;      10000;       1.537e+11;          16.585;          37.741;          18.539;           3.757 (20.267 %)
  rapi_ite;         10;      10000;       1.196e+14;           6.950;          16.933;           9.902;           2.909 (29.379 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.064e+12;          33.165;          48.128;          36.225;           4.102 (11.323 %)
  naif_ite;         10;      10000;       5.607e+19;           4.249;           5.401;           4.474;           0.297 ( 6.650 %)
  rapi_rec;         10;      10000;       4.280e+11;          16.632;          19.118;          17.410;           0.555 ( 3.186 %)
  rapi_ite;         10;      10000;       3.330e+11;           6.951;           8.638;           7.602;           0.491 ( 6.460 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.638e+21;          33.162;          52.765;          36.192;           4.086 (11.291 %)
  naif_ite;         10;      10000;       2.910e+08;           4.250;           5.721;           4.585;           0.426 ( 9.282 %)
  rapi_rec;         10;      10000;       1.620e+17;          16.660;          29.057;          18.149;           2.317 (12.765 %)
  rapi_ite;         10;      10000;       1.743e+15;           7.164;          18.462;          10.258;           2.605 (25.391 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.252e+10;          33.164;          52.518;          36.150;           4.080 (11.286 %)
  naif_ite;         10;      10000;       6.572e+08;           4.249;           8.917;           5.301;           1.428 (26.948 %)
  rapi_rec;         10;      10000;       6.673e+17;          16.586;          24.127;          17.782;           2.416 (13.584 %)
  rapi_ite;         10;      10000;       4.785e+08;           6.950;          11.258;           7.362;           0.875 (11.887 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.500e+09;          33.165;          74.126;          37.872;           9.134 (24.118 %)
  naif_ite;         10;      10000;       7.460e+19;           4.250;           4.262;           4.253;           0.002 ( 0.059 %)
  rapi_rec;         10;      10000;       4.413e+14;          16.457;          24.455;          18.327;           2.523 (13.766 %)
  rapi_ite;         10;      10000;       9.934e+15;           6.953;           8.657;           7.374;           0.318 ( 4.312 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.868e+14;          33.722;          54.956;          38.060;           5.979 (15.710 %)
  naif_ite;         10;      10000;       8.185e+15;           4.250;           5.851;           4.713;           0.476 (10.108 %)
  rapi_rec;         10;      10000;       2.790e+29;          16.587;          19.411;          16.991;           0.585 ( 3.446 %)
  rapi_ite;         10;      10000;       2.749e+10;           6.952;          12.840;           7.731;           1.700 (21.995 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.450e+18;          33.166;          65.130;          37.823;           8.193 (21.662 %)
  naif_ite;         10;      10000;       3.090e+16;           4.249;           8.125;           4.632;           0.802 (17.305 %)
  rapi_rec;         10;      10000;       1.651e+16;          16.588;          20.404;          17.148;           0.723 ( 4.214 %)
  rapi_ite;         10;      10000;       1.244e+12;           6.949;           9.008;           7.618;           0.629 ( 8.258 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.232e+17;          33.164;          47.123;          35.356;           3.561 (10.073 %)
  naif_ite;         10;      10000;       8.189e+21;           4.250;           4.622;           4.268;           0.068 ( 1.593 %)
  rapi_rec;         10;      10000;       1.004e+17;          16.962;          39.654;          25.849;           5.959 (23.055 %)
  rapi_ite;         10;      10000;       1.131e+12;           9.067;          23.940;          14.400;           3.314 (23.014 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.202e+25;          33.166;          69.799;          41.430;          11.861 (28.630 %)
  naif_ite;         10;      10000;       1.533e+19;           4.451;          12.783;           7.955;           2.082 (26.170 %)
  rapi_rec;         10;      10000;       6.548e+11;          19.886;          42.420;          27.889;           4.605 (16.510 %)
  rapi_ite;         10;      10000;       5.049e+11;           7.222;          25.048;          15.464;           3.879 (25.083 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.139e+20;          33.168;          63.307;          41.498;           8.397 (20.236 %)
  naif_ite;         10;      10000;       1.309e+14;           4.249;          10.832;           6.084;           2.054 (33.770 %)
  rapi_rec;         10;      10000;       3.806e+13;          16.586;          20.686;          16.834;           0.752 ( 4.465 %)
  rapi_ite;         10;      10000;       2.212e+23;           6.952;          13.692;           7.312;           1.270 (17.365 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.892e+16;          33.167;          49.084;          35.815;           3.528 ( 9.850 %)
  naif_ite;         10;      10000;       1.755e+19;           4.250;           5.446;           4.616;           0.326 ( 7.057 %)
  rapi_rec;         10;      10000;       3.151e+14;          16.658;          25.971;          18.931;           2.772 (14.643 %)
  rapi_ite;         10;      10000;       2.476e+24;           6.949;          16.245;           9.171;           2.416 (26.339 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.071e+15;          33.549;          49.485;          38.010;           4.562 (12.003 %)
  naif_ite;         10;      10000;       3.152e+10;           4.250;           5.699;           4.583;           0.441 ( 9.616 %)
  rapi_rec;         10;      10000;       1.307e+19;          16.588;          26.206;          18.989;           2.586 (13.619 %)
  rapi_ite;         10;      10000;       5.113e+16;           6.952;          13.483;           7.487;           1.402 (18.719 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.814e+13;          33.549;          47.124;          37.074;           3.803 (10.259 %)
  naif_ite;         10;      10000;       7.264e+19;           4.250;           5.901;           4.699;           0.453 ( 9.646 %)
  rapi_rec;         10;      10000;       4.821e+13;          16.585;          28.179;          18.413;           2.690 (14.610 %)
  rapi_ite;         10;      10000;       2.759e+23;           6.952;          14.473;           8.410;           1.750 (20.811 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.685e+15;          33.548;          48.497;          35.540;           3.793 (10.673 %)
  naif_ite;         10;      10000;       1.573e+12;           4.249;           9.608;           4.501;           0.993 (22.057 %)
  rapi_rec;         10;      10000;       6.009e+22;          16.843;          26.639;          18.506;           3.138 (16.955 %)
  rapi_ite;         10;      10000;       5.819e+06;           6.952;           9.794;           7.646;           0.739 ( 9.664 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.722e+13;          33.163;          42.759;          35.752;           3.003 ( 8.401 %)
  naif_ite;         10;      10000;       2.597e+09;           4.249;           9.160;           4.461;           0.891 (19.981 %)
  rapi_rec;         10;      10000;       3.637e+15;          16.586;          24.293;          17.912;           2.221 (12.399 %)
  rapi_ite;         10;      10000;       2.186e+12;           6.949;           9.222;           7.185;           0.440 ( 6.117 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.197e+23;          33.164;          43.620;          36.350;           3.295 ( 9.064 %)
  naif_ite;         10;      10000;       1.494e+09;           4.252;           5.894;           4.571;           0.340 ( 7.438 %)
  rapi_rec;         10;      10000;       5.169e+11;          16.591;          25.824;          18.140;           1.757 ( 9.689 %)
  rapi_ite;         10;      10000;       2.103e+19;           6.950;          10.446;           7.569;           1.060 (14.006 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.814e+21;          33.166;          47.489;          36.365;           3.792 (10.427 %)
  naif_ite;         10;      10000;       1.347e+14;           4.249;           8.264;           4.474;           0.765 (17.093 %)
  rapi_rec;         10;      10000;       1.054e+19;          16.637;          20.862;          17.678;           0.910 ( 5.149 %)
  rapi_ite;         10;      10000;       1.369e+18;           6.950;           9.886;           7.694;           0.799 (10.388 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.095e+14;          33.550;          47.816;          37.235;           4.507 (12.104 %)
  naif_ite;         10;      10000;       2.338e+12;           4.249;           4.482;           4.259;           0.040 ( 0.939 %)
  rapi_rec;         10;      10000;       3.509e+14;          16.585;          18.038;          16.659;           0.259 ( 1.557 %)
  rapi_ite;         10;      10000;       2.670e+15;           6.950;          12.114;           7.557;           0.913 (12.075 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.762e+14;          33.165;          56.273;          37.116;           5.778 (15.567 %)
  naif_ite;         10;      10000;       1.122e+17;           4.250;           4.390;           4.257;           0.024 ( 0.564 %)
  rapi_rec;         10;      10000;       9.464e+11;          16.587;          25.833;          18.543;           2.345 (12.645 %)
  rapi_ite;         10;      10000;       5.983e+21;           6.949;           9.092;           7.590;           0.604 ( 7.953 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.416e+18;          33.165;          50.511;          36.016;           4.491 (12.470 %)
  naif_ite;         10;      10000;       5.864e+17;           4.250;          10.879;           5.491;           1.845 (33.605 %)
  rapi_rec;         10;      10000;       3.407e+11;          16.586;          16.725;          16.594;           0.024 ( 0.143 %)
  rapi_ite;         10;      10000;       2.384e+16;           6.951;          13.675;           8.652;           1.399 (16.176 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.161e+16;          33.550;          52.107;          36.986;           3.727 (10.077 %)
  naif_ite;         10;      10000;       5.792e+07;           4.250;           7.236;           4.530;           0.683 (15.066 %)
  rapi_rec;         10;      10000;       1.682e+13;          16.587;          33.274;          21.248;           4.730 (22.260 %)
  rapi_ite;         10;      10000;       3.528e+09;           6.950;           9.049;           7.695;           0.622 ( 8.088 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.143e+13;          33.551;          50.160;          37.502;           4.540 (12.105 %)
  naif_ite;         10;      10000;       2.328e+12;           4.249;           9.077;           4.589;           0.887 (19.333 %)
  rapi_rec;         10;      10000;       1.800e+20;          16.658;          25.486;          18.157;           1.934 (10.650 %)
  rapi_ite;         10;      10000;       7.298e+19;           6.951;          13.437;           7.800;           1.433 (18.369 %)
