     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.373e+11;          32.010;          38.427;          34.288;           1.745 ( 5.090 %)
  naif_ite;         10;      10000;       8.334e+11;           3.499;          12.392;           5.865;           1.837 (31.321 %)
  rapi_rec;         10;      10000;       5.339e+18;          16.974;          22.496;          17.928;           1.386 ( 7.731 %)
  rapi_ite;         10;      10000;       6.406e+20;           7.719;          10.405;           7.956;           0.623 ( 7.830 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.888e+14;          32.008;          49.318;          35.848;           5.073 (14.151 %)
  naif_ite;         10;      10000;       4.412e+16;           3.496;           4.860;           3.753;           0.325 ( 8.651 %)
  rapi_rec;         10;      10000;       3.208e+12;          17.056;          25.660;          18.691;           2.091 (11.189 %)
  rapi_ite;         10;      10000;       2.199e+22;           7.722;          10.050;           8.388;           0.571 ( 6.813 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.146e+19;          32.009;          53.734;          35.459;           5.762 (16.249 %)
  naif_ite;         10;      10000;       1.095e+09;           3.498;           6.492;           4.067;           0.838 (20.614 %)
  rapi_rec;         10;      10000;       6.583e+12;          16.913;          18.780;          17.204;           0.465 ( 2.705 %)
  rapi_ite;         10;      10000;       6.645e+13;           7.726;          15.588;           8.268;           1.583 (19.146 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.477e+12;          32.659;          55.018;          36.365;           4.968 (13.661 %)
  naif_ite;         10;      10000;       3.074e+15;           3.497;           9.655;           4.273;           1.325 (31.015 %)
  rapi_rec;         10;      10000;       9.085e+10;          16.843;          20.356;          17.505;           0.969 ( 5.537 %)
  rapi_ite;         10;      10000;       1.067e+12;           7.722;          17.278;           9.239;           2.218 (24.008 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.295e+13;      -99959.912;          38.325;       -2996.777;       17406.588 (-580.844 %)
  naif_ite;         10;      10000;       3.806e+23;           3.496;           4.638;           3.864;           0.375 ( 9.703 %)
  rapi_rec;         10;      10000;       6.168e+10;          16.911;          32.137;          20.470;           4.294 (20.977 %)
  rapi_ite;         10;      10000;       7.350e+20;           7.721;          12.031;           8.916;           1.005 (11.270 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.824e+13;          32.011;          42.297;          34.373;           2.405 ( 6.996 %)
  naif_ite;         10;      10000;       8.748e+16;           3.495;           5.145;           3.965;           0.576 (14.517 %)
  rapi_rec;         10;      10000;       1.441e+14;          16.932;          25.280;          17.934;           2.230 (12.434 %)
  rapi_ite;         10;      10000;       9.027e+15;           7.722;          20.868;          11.680;           4.078 (34.915 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.192e+22;          32.434;          42.367;          34.938;           2.700 ( 7.729 %)
  naif_ite;         10;      10000;       1.255e+21;           3.497;           3.512;           3.500;           0.003 ( 0.074 %)
  rapi_rec;         10;      10000;       8.173e+21;          16.846;          22.471;          17.251;           0.993 ( 5.758 %)
  rapi_ite;         10;      10000;       2.997e+06;           8.103;           8.122;           8.107;           0.003 ( 0.039 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.601e+15;          32.009;          51.517;          39.192;           5.489 (14.006 %)
  naif_ite;         10;      10000;       2.367e+20;           3.498;           3.513;           3.501;           0.003 ( 0.073 %)
  rapi_rec;         10;      10000;       2.691e+11;          16.975;          17.931;          17.208;           0.243 ( 1.409 %)
  rapi_ite;         10;      10000;       1.399e+18;           7.808;           8.448;           7.918;           0.177 ( 2.235 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.572e+11;          32.208;          39.605;          33.629;           1.364 ( 4.057 %)
  naif_ite;         10;      10000;       3.308e+13;           3.496;           8.596;           4.336;           1.038 (23.942 %)
